weekDay,timeInHour,timeInMin,numOfpeople,numOfpeopleNextmin
3,10,12,30,35
3,10,13,35,36
3,10,14,36,33
3,10,15,33,37
3,10,16,37,40
3,10,17,40,40
3,10,18,40,39
3,10,19,39,40
3,10,20,40,37
3,10,21,37,37
3,10,22,37,37
3,10,23,37,34
3,10,24,34,23
3,10,25,23,24
3,10,26,24,28
3,10,27,28,22
3,10,28,22,23
3,10,29,23,26
3,10,30,26,29
3,10,31,29,24
3,10,32,24,28
3,10,33,28,25
3,10,34,25,26
3,10,35,26,25
3,10,36,25,23
3,10,37,23,20
3,10,38,20,25
3,10,39,25,20
3,10,40,20,23
3,10,41,23,17
3,10,42,17,22
3,10,43,22,31
3,10,44,31,29
3,10,45,29,27
3,10,46,27,26
3,10,47,26,24
3,10,48,24,35
3,10,49,35,34
3,10,50,34,34
3,10,51,34,36
3,10,52,36,36
3,10,53,36,36
3,10,54,36,36
3,10,55,36,38
3,10,56,38,32
3,10,57,32,37
3,10,58,37,32
3,10,59,32,39
3,11,0,39,43
3,11,1,43,49
3,11,2,49,47
3,11,3,47,48
3,11,4,48,42
3,11,5,42,43
3,11,6,43,37
3,11,7,37,42
3,11,8,42,37
3,11,9,37,45
3,11,10,45,43
3,11,11,43,38
3,11,12,38,48
3,11,13,48,50
3,11,14,50,42
3,11,15,42,51
3,11,16,51,51
3,11,17,51,50
3,11,18,50,54
3,11,19,54,50
3,11,20,50,54
3,11,21,54,49
3,11,22,49,51
3,11,23,51,48
3,11,24,48,61
3,11,25,61,61
3,11,26,61,59
3,11,27,59,62
3,11,28,62,63
3,11,29,63,63
3,11,30,63,40
3,11,31,40,39
3,11,32,39,39
3,11,33,39,36
3,11,34,36,34
3,11,35,34,34
3,11,36,34,30
3,11,37,30,31
3,11,38,31,29
3,11,39,29,25
3,11,40,25,26
3,11,41,26,27
3,11,42,27,23
3,11,43,23,25
3,11,44,25,19
3,11,45,19,18
3,11,46,18,20
3,11,47,20,20
3,11,48,20,13
3,11,49,13,16
3,11,50,16,12
3,11,51,12,15
3,11,52,15,19
3,11,53,19,16
3,11,54,16,13
3,11,55,13,20
3,11,56,20,17
3,11,57,17,16
3,11,58,16,18
3,11,59,18,20
3,12,0,20,13
3,12,1,13,12
3,12,2,12,12
3,12,3,12,12
3,12,4,12,12
3,12,5,12,12
3,12,6,12,9
3,12,7,9,7
3,12,8,7,12
3,12,9,12,13
3,12,10,13,15
3,12,11,15,15
3,12,12,15,10
3,12,13,10,11
3,12,14,11,14
3,12,15,14,9
3,12,16,9,11
3,12,17,11,11
3,12,18,11,17
3,12,19,17,13
3,12,20,13,10
3,12,21,10,16
3,12,22,16,9
3,12,23,9,17
3,12,24,17,18
3,12,25,18,18
3,12,26,18,13
3,12,27,13,12
3,12,28,12,12
3,12,29,12,18
3,12,30,18,8
3,12,31,8,10
3,12,32,10,16
3,12,33,16,12
3,12,34,12,10
3,12,35,10,11
3,12,36,11,10
3,12,37,10,13
3,12,38,13,15
3,12,39,15,12
3,12,40,12,16
3,12,41,16,9
3,12,42,9,9
3,12,43,9,11
3,12,44,11,10
3,12,45,10,17
3,12,46,17,17
3,12,47,17,16
3,12,48,16,13
3,12,49,13,13
3,12,50,13,18
3,12,51,18,19
3,12,52,19,11
3,12,53,11,10
3,12,54,10,20
3,12,55,20,20
3,12,56,20,14
3,12,57,14,20
3,12,58,20,15
3,12,59,15,16
3,13,0,16,14
3,13,1,14,13
3,13,2,13,16
3,13,3,16,11
3,13,4,11,18
3,13,5,18,10
3,13,6,10,16
3,13,7,16,16
3,13,8,16,11
3,13,9,11,7
3,13,10,7,12
3,13,11,12,16
3,13,12,16,9
3,13,13,9,14
3,13,14,14,15
3,13,15,15,9
3,13,16,9,15
3,13,17,15,17
3,13,18,17,12
3,13,19,12,13
3,13,20,13,10
3,13,21,10,13
3,13,22,13,14
3,13,23,14,12
3,13,24,12,18
3,13,25,18,18
3,13,26,18,21
3,13,27,21,17
3,13,28,17,19
3,13,29,19,12
3,13,30,12,14
3,13,31,14,14
3,13,32,14,9
3,13,33,9,7
3,13,34,7,7
3,13,35,7,14
3,13,36,14,16
3,13,37,16,12
3,13,38,12,12
3,13,39,12,17
3,13,40,17,12
3,13,41,12,18
3,13,42,18,12
3,13,43,12,14
3,13,44,14,8
3,13,45,8,10
3,13,46,10,15
3,13,47,15,13
3,13,48,13,12
3,13,49,12,17
3,13,50,17,12
3,13,51,12,16
3,13,52,16,13
3,13,53,13,14
3,13,54,14,14
3,13,55,14,20
3,13,56,20,13
3,13,57,13,18
3,13,58,18,11
3,13,59,11,20
3,14,0,20,19
3,14,1,19,20
3,14,2,20,13
3,14,3,13,19
3,14,4,19,15
3,14,5,15,13
3,14,6,13,20
3,14,7,20,23
3,14,8,23,15
3,14,9,15,19
3,14,10,19,15
3,14,11,15,15
3,14,12,15,13
3,14,13,13,15
3,14,14,15,12
3,14,15,12,16
3,14,16,16,7
3,14,17,7,15
3,14,18,15,17
3,14,19,17,10
3,14,20,10,9
3,14,21,9,10
3,14,22,10,9
3,14,23,9,10
3,14,24,10,13
3,14,25,13,13
3,14,26,13,19
3,14,27,19,16
3,14,28,16,20
3,14,29,20,20
3,14,30,20,25
3,14,31,25,26
3,14,32,26,23
3,14,33,23,19
3,14,34,19,20
3,14,35,20,26
3,14,36,26,23
3,14,37,23,30
3,14,38,30,29
3,14,39,29,27
3,14,40,27,22
3,14,41,22,30
3,14,42,30,21
3,14,43,21,19
3,14,44,19,21
3,14,45,21,19
3,14,46,19,17
3,14,47,17,18
3,14,48,18,16
3,14,49,16,16
3,14,50,16,15
3,14,51,15,18
3,14,52,18,10
3,14,53,10,12
3,14,54,12,17
3,14,55,17,16
3,14,56,16,20
3,14,57,20,13
3,14,58,13,14
3,14,59,14,13
3,15,0,13,19
3,15,1,19,21
3,15,2,21,20
3,15,3,20,26
3,15,4,26,26
3,15,5,26,23
3,15,6,23,26
3,15,7,26,24
3,15,8,24,25
3,15,9,25,19
3,15,10,19,20
3,15,11,20,28
3,15,12,28,17
3,15,13,17,16
3,15,14,16,24
3,15,15,24,22
3,15,16,22,18
3,15,17,18,23
3,15,18,23,20
3,15,19,20,24
3,15,20,24,28
3,15,21,28,28
3,15,22,28,20
3,15,23,20,21
3,15,24,21,31
3,15,25,31,27
3,15,26,27,25
3,15,27,25,24
3,15,28,24,26
3,15,29,26,31
3,15,30,31,32
3,15,31,32,35
3,15,32,35,35
3,15,33,35,36
3,15,34,36,36
3,15,35,36,27
3,15,36,27,26
3,15,37,26,25
3,15,38,25,21
3,15,39,21,18
3,15,40,18,20
3,15,41,20,23
3,15,42,23,24
3,15,43,24,16
3,15,44,16,22
3,15,45,22,20
3,15,46,20,16
3,15,47,16,18
3,15,48,18,24
3,15,49,24,23
3,15,50,23,23
3,15,51,23,23
3,15,52,23,22
3,15,53,22,22
3,15,54,22,28
3,15,55,28,26
3,15,56,26,24
3,15,57,24,30
3,15,58,30,28
3,15,59,28,25
3,16,0,25,34
3,16,1,34,33
3,16,2,33,35
3,16,3,35,31
3,16,4,31,28
3,16,5,28,28
3,16,6,28,39
3,16,7,39,38
3,16,8,38,31
3,16,9,31,37
3,16,10,37,31
3,16,11,31,33
3,16,12,33,26
3,16,13,26,27
3,16,14,27,25
3,16,15,25,25
3,16,16,25,29
3,16,17,29,26
3,16,18,26,25
3,16,19,25,22
3,16,20,22,27
3,16,21,27,20
3,16,22,20,28
3,16,23,28,23
3,16,24,23,28
3,16,25,28,31
3,16,26,31,33
3,16,27,33,35
3,16,28,35,34
3,16,29,34,30
3,16,30,30,38
3,16,31,38,39
3,16,32,39,36
3,16,33,36,38
3,16,34,38,39
3,16,35,39,35
3,16,36,35,47
3,16,37,47,44
3,16,38,44,42
3,16,39,42,44
3,16,40,44,43
3,16,41,43,47
3,16,42,47,55
3,16,43,55,52
3,16,44,52,59
3,16,45,59,54
3,16,46,54,56
3,16,47,56,54
3,16,48,54,44
3,16,49,44,49
3,16,50,49,45
3,16,51,45,50
3,16,52,50,52
3,16,53,52,44
3,16,54,44,38
3,16,55,38,33
3,16,56,33,36
3,16,57,36,38
3,16,58,38,32
3,16,59,32,38
3,17,0,38,33
3,17,1,33,35
3,17,2,35,35
3,17,3,35,33
3,17,4,33,31
3,17,5,31,34
3,17,6,34,27
3,17,7,27,29
3,17,8,29,27
3,17,9,27,28
3,17,10,28,23
3,17,11,23,26
3,17,12,26,21
3,17,13,21,20
3,17,14,20,16
3,17,15,16,16
3,17,16,16,21
3,17,17,21,16
3,17,18,16,15
3,17,19,15,12
3,17,20,12,16
3,17,21,16,16
3,17,22,16,16
3,17,23,16,12
3,17,24,12,10
3,17,25,10,14
3,17,26,14,12
3,17,27,12,7
3,17,28,7,11
3,17,29,11,15
3,17,30,15,7
3,17,31,7,13
3,17,32,13,12
3,17,33,12,12
3,17,34,12,8
3,17,35,8,11
3,17,36,11,26
3,17,37,26,22
3,17,38,22,18
3,17,39,18,20
3,17,40,20,23
3,17,41,23,25
3,17,42,25,27
3,17,43,27,30
3,17,44,30,23
3,17,45,23,31
3,17,46,31,27
3,17,47,27,26
3,17,48,26,29
3,17,49,29,27
3,17,50,27,31
3,17,51,31,31
3,17,52,31,30
3,17,53,30,32
3,17,54,32,38
3,17,55,38,44
3,17,56,44,40
3,17,57,40,38
3,17,58,38,43
3,17,59,43,40
3,18,0,40,44
3,18,1,44,43
3,18,2,43,44
3,18,3,44,50
3,18,4,50,45
3,18,5,45,50
3,18,6,50,45
3,18,7,45,49
3,18,8,49,46
3,18,9,46,47
3,18,10,47,49
3,18,11,49,53
3,18,12,53,57
3,18,13,57,52
3,18,14,52,59
3,18,15,59,55
3,18,16,55,56
3,18,17,56,54
3,18,18,54,63
3,18,19,63,71
3,18,20,71,71
3,18,21,71,65
3,18,22,65,63
3,18,23,63,71
3,18,24,71,67
3,18,25,67,76
3,18,26,76,76
3,18,27,76,75
3,18,28,75,68
3,18,29,68,67
3,18,30,67,65
3,18,31,65,72
3,18,32,72,73
3,18,33,73,71
3,18,34,71,66
3,18,35,66,67
3,18,36,67,61
3,18,37,61,54
3,18,38,54,61
3,18,39,61,62
3,18,40,62,55
3,18,41,55,58
3,18,42,58,44
3,18,43,44,48
3,18,44,48,51
3,18,45,51,50
3,18,46,50,51
3,18,47,51,48
3,18,48,48,37
3,18,49,37,38
3,18,50,38,35
3,18,51,35,36
3,18,52,36,36
3,18,53,36,41
3,18,54,41,29
3,18,55,29,26
3,18,56,26,24
3,18,57,24,31
3,18,58,31,31
3,18,59,31,24
3,19,0,24,25
3,19,1,25,17
3,19,2,17,21
3,19,3,21,19
3,19,4,19,18
3,19,5,18,19
3,19,6,19,22
3,19,7,22,24
3,19,8,24,21
3,19,9,21,22
3,19,10,22,21
3,19,11,21,20
3,19,12,20,24
3,19,13,24,19
3,19,14,19,20
3,19,15,20,19
3,19,16,19,21
3,19,17,21,16
3,19,18,16,17
3,19,19,17,16
3,19,20,16,13
3,19,21,13,16
3,19,22,16,21
3,19,23,21,21
3,19,24,21,19
3,19,25,19,11
3,19,26,11,14
3,19,27,14,13
3,19,28,13,16
3,19,29,16,12
3,19,30,12,12
3,19,31,12,12
3,19,32,12,16
3,19,33,16,10
3,19,34,10,12
3,19,35,12,10
3,19,36,10,8
3,19,37,8,9
3,19,38,9,14
3,19,39,14,8
3,19,40,8,15
3,19,41,15,11
3,19,42,11,6
3,19,43,6,10
3,19,44,10,10
3,19,45,10,12
3,19,46,12,5
3,19,47,5,14
3,19,48,14,7
3,19,49,7,9
3,19,50,9,13
3,19,51,13,6
3,19,52,6,4
3,19,53,4,10
3,19,54,10,7
3,19,55,7,7
3,19,56,7,8
3,19,57,8,4
3,19,58,4,11
3,19,59,11,7
4,9,0,0,4
4,9,1,4,0
4,9,2,0,9
4,9,3,9,5
4,9,4,5,4
4,9,5,4,5
4,9,6,5,4
4,9,7,4,6
4,9,8,6,6
4,9,9,6,8
4,9,10,8,4
4,9,11,4,0
4,9,12,0,10
4,9,13,10,6
4,9,14,6,12
4,9,15,12,7
4,9,16,7,7
4,9,17,7,7
4,9,18,7,9
4,9,19,9,6
4,9,20,6,11
4,9,21,11,11
4,9,22,11,6
4,9,23,6,9
4,9,24,9,12
4,9,25,12,13
4,9,26,13,10
4,9,27,10,12
4,9,28,12,7
4,9,29,7,6
4,9,30,6,12
4,9,31,12,6
4,9,32,6,11
4,9,33,11,13
4,9,34,13,8
4,9,35,8,6
4,9,36,6,17
4,9,37,17,17
4,9,38,17,19
4,9,39,19,11
4,9,40,11,13
4,9,41,13,19
4,9,42,19,24
4,9,43,24,22
4,9,44,22,19
4,9,45,19,18
4,9,46,18,23
4,9,47,23,18
4,9,48,18,15
4,9,49,15,17
4,9,50,17,17
4,9,51,17,13
4,9,52,13,13
4,9,53,13,9
4,9,54,9,7
4,9,55,7,7
4,9,56,7,7
4,9,57,7,7
4,9,58,7,9
4,9,59,9,11
4,10,0,0,17
4,10,1,17,19
4,10,2,19,16
4,10,3,16,23
4,10,4,23,20
4,10,5,20,18
4,10,6,18,26
4,10,7,26,29
4,10,8,29,24
4,10,9,24,26
4,10,10,26,24
4,10,11,24,31
4,10,12,31,33
4,10,13,33,34
4,10,14,34,41
4,10,15,41,42
4,10,16,42,40
4,10,17,40,33
4,10,18,33,42
4,10,19,42,37
4,10,20,37,33
4,10,21,33,39
4,10,22,39,40
4,10,23,40,35
4,10,24,35,29
4,10,25,29,25
4,10,26,25,30
4,10,27,30,26
4,10,28,26,30
4,10,29,30,28
4,10,30,28,30
4,10,31,30,32
4,10,32,32,27
4,10,33,27,32
4,10,34,32,24
4,10,35,24,24
4,10,36,24,20
4,10,37,20,21
4,10,38,21,23
4,10,39,23,18
4,10,40,18,23
4,10,41,23,25
4,10,42,25,24
4,10,43,24,27
4,10,44,27,29
4,10,45,29,30
4,10,46,30,24
4,10,47,24,23
4,10,48,23,36
4,10,49,36,37
4,10,50,37,37
4,10,51,37,38
4,10,52,38,40
4,10,53,40,42
4,10,54,42,37
4,10,55,37,35
4,10,56,35,40
4,10,57,40,37
4,10,58,37,34
4,10,59,34,36
4,11,0,36,52
4,11,1,52,50
4,11,2,50,49
4,11,3,49,45
4,11,4,45,46
4,11,5,46,51
4,11,6,51,45
4,11,7,45,45
4,11,8,45,43
4,11,9,43,41
4,11,10,41,41
4,11,11,41,43
4,11,12,43,50
4,11,13,50,50
4,11,14,50,45
4,11,15,45,51
4,11,16,51,44
4,11,17,44,45
4,11,18,45,54
4,11,19,54,52
4,11,20,52,56
4,11,21,56,53
4,11,22,53,55
4,11,23,55,55
4,11,24,55,60
4,11,25,60,60
4,11,26,60,59
4,11,27,59,65
4,11,28,65,67
4,11,29,67,66
4,11,30,66,38
4,11,31,38,36
4,11,32,36,38
4,11,33,38,41
4,11,34,41,37
4,11,35,37,36
4,11,36,36,25
4,11,37,25,29
4,11,38,29,24
4,11,39,24,26
4,11,40,26,25
4,11,41,25,25
4,11,42,25,25
4,11,43,25,24
4,11,44,24,27
4,11,45,27,19
4,11,46,19,18
4,11,47,18,22
4,11,48,22,18
4,11,49,18,17
4,11,50,17,14
4,11,51,14,19
4,11,52,19,16
4,11,53,16,14
4,11,54,14,14
4,11,55,14,13
4,11,56,13,21
4,11,57,21,17
4,11,58,17,19
4,11,59,19,22
4,12,0,22,13
4,12,1,13,14
4,12,2,14,16
4,12,3,16,18
4,12,4,18,15
4,12,5,15,17
4,12,6,17,13
4,12,7,13,12
4,12,8,12,15
4,12,9,15,12
4,12,10,12,12
4,12,11,12,17
4,12,12,17,15
4,12,13,15,16
4,12,14,16,11
4,12,15,11,18
4,12,16,18,16
4,12,17,16,17
4,12,18,17,16
4,12,19,16,17
4,12,20,17,11
4,12,21,11,14
4,12,22,14,12
4,12,23,12,15
4,12,24,15,15
4,12,25,15,16
4,12,26,16,13
4,12,27,13,15
4,12,28,15,17
4,12,29,17,14
4,12,30,14,13
4,12,31,13,15
4,12,32,15,8
4,12,33,8,10
4,12,34,10,14
4,12,35,14,17
4,12,36,17,16
4,12,37,16,13
4,12,38,13,18
4,12,39,18,15
4,12,40,15,10
4,12,41,10,12
4,12,42,12,15
4,12,43,15,15
4,12,44,15,15
4,12,45,15,15
4,12,46,15,9
4,12,47,9,11
4,12,48,11,18
4,12,49,18,15
4,12,50,15,15
4,12,51,15,14
4,12,52,14,17
4,12,53,17,15
4,12,54,15,14
4,12,55,14,18
4,12,56,18,20
4,12,57,20,21
4,12,58,21,16
4,12,59,16,15
4,13,0,15,20
4,13,1,20,19
4,13,2,19,11
4,13,3,11,11
4,13,4,11,12
4,13,5,12,14
4,13,6,14,11
4,13,7,11,15
4,13,8,15,8
4,13,9,8,10
4,13,10,10,10
4,13,11,10,11
4,13,12,11,15
4,13,13,15,11
4,13,14,11,14
4,13,15,14,16
4,13,16,16,19
4,13,17,19,10
4,13,18,10,12
4,13,19,12,9
4,13,20,9,11
4,13,21,11,12
4,13,22,12,9
4,13,23,9,18
4,13,24,18,16
4,13,25,16,17
4,13,26,17,20
4,13,27,20,20
4,13,28,20,20
4,13,29,20,15
4,13,30,15,8
4,13,31,8,16
4,13,32,16,17
4,13,33,17,8
4,13,34,8,9
4,13,35,9,17
4,13,36,17,15
4,13,37,15,12
4,13,38,12,17
4,13,39,17,12
4,13,40,12,17
4,13,41,17,10
4,13,42,10,17
4,13,43,17,13
4,13,44,13,15
4,13,45,15,17
4,13,46,17,18
4,13,47,18,10
4,13,48,10,20
4,13,49,20,19
4,13,50,19,20
4,13,51,20,17
4,13,52,17,14
4,13,53,14,14
4,13,54,14,21
4,13,55,21,16
4,13,56,16,21
4,13,57,21,16
4,13,58,16,14
4,13,59,14,18
4,14,0,18,20
4,14,1,20,18
4,14,2,18,21
4,14,3,21,15
4,14,4,15,22
4,14,5,22,22
4,14,6,22,24
4,14,7,24,24
4,14,8,24,20
4,14,9,20,23
4,14,10,23,21
4,14,11,21,18
4,14,12,18,10
4,14,13,10,9
4,14,14,9,13
4,14,15,13,17
4,14,16,17,14
4,14,17,14,13
4,14,18,13,12
4,14,19,12,14
4,14,20,14,16
4,14,21,16,19
4,14,22,19,17
4,14,23,17,19
4,14,24,19,18
4,14,25,18,14
4,14,26,14,13
4,14,27,13,21
4,14,28,21,15
4,14,29,15,21
4,14,30,21,22
4,14,31,22,23
4,14,32,23,21
4,14,33,21,25
4,14,34,25,23
4,14,35,23,21
4,14,36,21,32
4,14,37,32,30
4,14,38,30,23
4,14,39,23,23
4,14,40,23,23
4,14,41,23,31
4,14,42,31,21
4,14,43,21,17
4,14,44,17,18
4,14,45,18,22
4,14,46,22,23
4,14,47,23,24
4,14,48,24,14
4,14,49,14,18
4,14,50,18,14
4,14,51,14,16
4,14,52,16,14
4,14,53,14,19
4,14,54,19,12
4,14,55,12,16
4,14,56,16,20
4,14,57,20,21
4,14,58,21,20
4,14,59,20,16
4,15,0,16,24
4,15,1,24,26
4,15,2,26,25
4,15,3,25,21
4,15,4,21,22
4,15,5,22,18
4,15,6,18,23
4,15,7,23,28
4,15,8,28,28
4,15,9,28,24
4,15,10,24,27
4,15,11,27,22
4,15,12,22,25
4,15,13,25,18
4,15,14,18,20
4,15,15,20,25
4,15,16,25,24
4,15,17,24,24
4,15,18,24,24
4,15,19,24,25
4,15,20,25,23
4,15,21,23,29
4,15,22,29,26
4,15,23,26,22
4,15,24,22,28
4,15,25,28,28
4,15,26,28,25
4,15,27,25,26
4,15,28,26,30
4,15,29,30,30
4,15,30,30,31
4,15,31,31,29
4,15,32,29,35
4,15,33,35,28
4,15,34,28,33
4,15,35,33,31
4,15,36,31,25
4,15,37,25,26
4,15,38,26,28
4,15,39,28,21
4,15,40,21,26
4,15,41,26,25
4,15,42,25,20
4,15,43,20,18
4,15,44,18,19
4,15,45,19,25
4,15,46,25,22
4,15,47,22,18
4,15,48,18,30
4,15,49,30,21
4,15,50,21,21
4,15,51,21,25
4,15,52,25,28
4,15,53,28,25
4,15,54,25,23
4,15,55,23,25
4,15,56,25,28
4,15,57,28,25
4,15,58,25,30
4,15,59,30,32
4,16,0,32,28
4,16,1,28,29
4,16,2,29,32
4,16,3,32,29
4,16,4,29,30
4,16,5,30,31
4,16,6,31,33
4,16,7,33,39
4,16,8,39,37
4,16,9,37,36
4,16,10,36,34
4,16,11,34,35
4,16,12,35,28
4,16,13,28,30
4,16,14,30,26
4,16,15,26,26
4,16,16,26,31
4,16,17,31,32
4,16,18,32,26
4,16,19,26,21
4,16,20,21,22
4,16,21,22,26
4,16,22,26,29
4,16,23,29,30
4,16,24,30,28
4,16,25,28,37
4,16,26,37,28
4,16,27,28,33
4,16,28,33,32
4,16,29,32,32
4,16,30,32,35
4,16,31,35,33
4,16,32,33,36
4,16,33,36,40
4,16,34,40,33
4,16,35,33,36
4,16,36,36,51
4,16,37,51,44
4,16,38,44,44
4,16,39,44,48
4,16,40,48,46
4,16,41,46,48
4,16,42,48,56
4,16,43,56,60
4,16,44,60,55
4,16,45,55,53
4,16,46,53,60
4,16,47,60,59
4,16,48,59,45
4,16,49,45,54
4,16,50,54,50
4,16,51,50,48
4,16,52,48,51
4,16,53,51,53
4,16,54,53,41
4,16,55,41,39
4,16,56,39,34
4,16,57,34,35
4,16,58,35,35
4,16,59,35,40
4,17,0,40,34
4,17,1,34,36
4,17,2,36,32
4,17,3,32,35
4,17,4,35,33
4,17,5,33,28
4,17,6,28,28
4,17,7,28,26
4,17,8,26,29
4,17,9,29,31
4,17,10,31,24
4,17,11,24,24
4,17,12,24,18
4,17,13,18,18
4,17,14,18,22
4,17,15,22,23
4,17,16,23,20
4,17,17,20,18
4,17,18,18,11
4,17,19,11,16
4,17,20,16,20
4,17,21,20,18
4,17,22,18,19
4,17,23,19,17
4,17,24,17,12
4,17,25,12,11
4,17,26,11,15
4,17,27,15,11
4,17,28,11,15
4,17,29,15,14
4,17,30,14,15
4,17,31,15,17
4,17,32,17,15
4,17,33,15,12
4,17,34,12,14
4,17,35,14,9
4,17,36,9,18
4,17,37,18,24
4,17,38,24,22
4,17,39,22,18
4,17,40,18,23
4,17,41,23,22
4,17,42,22,25
4,17,43,25,29
4,17,44,29,27
4,17,45,27,32
4,17,46,32,24
4,17,47,24,31
4,17,48,31,35
4,17,49,35,33
4,17,50,33,32
4,17,51,32,26
4,17,52,26,26
4,17,53,26,29
4,17,54,29,46
4,17,55,46,46
4,17,56,46,42
4,17,57,42,45
4,17,58,45,41
4,17,59,41,44
4,18,0,44,44
4,18,1,44,52
4,18,2,52,47
4,18,3,47,45
4,18,4,45,44
4,18,5,44,46
4,18,6,46,54
4,18,7,54,52
4,18,8,52,48
4,18,9,48,54
4,18,10,54,50
4,18,11,50,50
4,18,12,50,53
4,18,13,53,54
4,18,14,54,60
4,18,15,60,60
4,18,16,60,59
4,18,17,59,56
4,18,18,56,63
4,18,19,63,70
4,18,20,70,72
4,18,21,72,70
4,18,22,70,67
4,18,23,67,65
4,18,24,65,75
4,18,25,75,72
4,18,26,72,74
4,18,27,74,69
4,18,28,69,69
4,18,29,69,72
4,18,30,72,74
4,18,31,74,75
4,18,32,75,74
4,18,33,74,71
4,18,34,71,68
4,18,35,68,72
4,18,36,72,62
4,18,37,62,60
4,18,38,60,59
4,18,39,59,62
4,18,40,62,57
4,18,41,57,59
4,18,42,59,46
4,18,43,46,52
4,18,44,52,50
4,18,45,50,48
4,18,46,48,51
4,18,47,51,52
4,18,48,52,42
4,18,49,42,40
4,18,50,40,42
4,18,51,42,34
4,18,52,34,43
4,18,53,43,41
4,18,54,41,23
4,18,55,23,30
4,18,56,30,28
4,18,57,28,27
4,18,58,27,27
4,18,59,27,25
4,19,0,25,22
4,19,1,22,26
4,19,2,26,27
4,19,3,27,22
4,19,4,22,26
4,19,5,26,23
4,19,6,23,22
4,19,7,22,24
4,19,8,24,21
4,19,9,21,16
4,19,10,16,17
4,19,11,17,16
4,19,12,16,17
4,19,13,17,21
4,19,14,21,23
4,19,15,23,23
4,19,16,23,26
4,19,17,26,24
4,19,18,24,20
4,19,19,20,17
4,19,20,17,21
4,19,21,21,20
4,19,22,20,15
4,19,23,15,14
4,19,24,14,17
4,19,25,17,16
4,19,26,16,13
4,19,27,13,11
4,19,28,11,11
4,19,29,11,15
4,19,30,15,13
4,19,31,13,14
4,19,32,14,10
4,19,33,10,17
4,19,34,17,16
4,19,35,16,11
4,19,36,11,16
4,19,37,16,12
4,19,38,12,14
4,19,39,14,16
4,19,40,16,9
4,19,41,9,13
4,19,42,13,15
4,19,43,15,10
4,19,44,10,12
4,19,45,12,11
4,19,46,11,8
4,19,47,8,8
4,19,48,8,13
4,19,49,13,10
4,19,50,10,8
4,19,51,8,11
4,19,52,11,7
4,19,53,7,9
4,19,54,9,12
4,19,55,12,5
4,19,56,5,9
4,19,57,9,14
4,19,58,14,9
4,19,59,9,14
5,9,0,0,7
5,9,1,7,3
5,9,2,3,0
5,9,3,0,6
5,9,4,6,6
5,9,5,6,1
5,9,6,1,5
5,9,7,5,4
5,9,8,4,4
5,9,9,4,7
5,9,10,7,6
5,9,11,6,3
5,9,12,3,6
5,9,13,6,7
5,9,14,7,12
5,9,15,12,9
5,9,16,9,8
5,9,17,8,9
5,9,18,9,13
5,9,19,13,8
5,9,20,8,10
5,9,21,10,5
5,9,22,5,7
5,9,23,7,9
5,9,24,9,10
5,9,25,10,8
5,9,26,8,11
5,9,27,11,7
5,9,28,7,13
5,9,29,13,9
5,9,30,9,8
5,9,31,8,14
5,9,32,14,10
5,9,33,10,12
5,9,34,12,9
5,9,35,9,5
5,9,36,5,15
5,9,37,15,15
5,9,38,15,13
5,9,39,13,18
5,9,40,18,16
5,9,41,16,18
5,9,42,18,23
5,9,43,23,16
5,9,44,16,22
5,9,45,22,23
5,9,46,23,16
5,9,47,16,23
5,9,48,23,9
5,9,49,9,9
5,9,50,9,8
5,9,51,8,12
5,9,52,12,16
5,9,53,16,14
5,9,54,14,14
5,9,55,14,9
5,9,56,9,6
5,9,57,6,7
5,9,58,7,12
5,9,59,12,13
5,10,0,0,41
5,10,1,41,47
5,10,2,47,44
5,10,3,44,47
5,10,4,47,45
5,10,5,45,47
5,10,6,47,53
5,10,7,53,47
5,10,8,47,51
5,10,9,51,54
5,10,10,54,52
5,10,11,52,52
5,10,12,52,60
5,10,13,60,60
5,10,14,60,57
5,10,15,57,61
5,10,16,61,55
5,10,17,55,61
5,10,18,61,62
5,10,19,62,61
5,10,20,61,63
5,10,21,63,55
5,10,22,55,61
5,10,23,61,61
5,10,24,61,45
5,10,25,45,46
5,10,26,46,45
5,10,27,45,47
5,10,28,47,53
5,10,29,53,47
5,10,30,47,49
5,10,31,49,54
5,10,32,54,51
5,10,33,51,50
5,10,34,50,53
5,10,35,53,46
5,10,36,46,46
5,10,37,46,44
5,10,38,44,45
5,10,39,45,40
5,10,40,40,42
5,10,41,42,40
5,10,42,40,49
5,10,43,49,45
5,10,44,45,49
5,10,45,49,46
5,10,46,46,52
5,10,47,52,49
5,10,48,49,58
5,10,49,58,56
5,10,50,56,56
5,10,51,56,55
5,10,52,55,56
5,10,53,56,61
5,10,54,61,55
5,10,55,55,63
5,10,56,63,60
5,10,57,60,63
5,10,58,63,61
5,10,59,61,55
5,11,0,55,67
5,11,1,67,65
5,11,2,65,71
5,11,3,71,65
5,11,4,65,72
5,11,5,72,67
5,11,6,67,65
5,11,7,65,65
5,11,8,65,61
5,11,9,61,65
5,11,10,65,69
5,11,11,69,62
5,11,12,62,69
5,11,13,69,69
5,11,14,69,70
5,11,15,70,72
5,11,16,72,67
5,11,17,67,69
5,11,18,69,73
5,11,19,73,77
5,11,20,77,70
5,11,21,70,72
5,11,22,72,70
5,11,23,70,70
5,11,24,70,89
5,11,25,89,89
5,11,26,89,87
5,11,27,87,80
